,Pre,In_p,Post,Classifier,Mean Difference,Disparate Impact,Theil Index,Average Odds Difference,Equal Opportunity Difference,Accuracy,Precision,Recall,Dataset,Sens_Attr,Valid,Time,AUC,Orig Disparate Impact,Orig Mean Difference,Score,Rank,Ovr_Rank,Orig Theil,Orig Av Odds,Orig Eq Opp Diff,Orig AUC
30,rw,-,cpp,Logistic Regression,-0.2488076311605723,0.5154798761609908,0.0,0.0,0.0,1.0,1.0,1.0,Ricci,Race,Valid,{0.03},1.0,0.5154798761609908,-0.2488076311605723,0,1.0,10.0,0.0,0.0,0.0,1.0
31,-,-,roc,Logistic Regression,0.07607612836025167,1.2883461105882894,0.0,0.0,0.0,0.7724937137859408,0.7606347703266794,0.7724937137859408,Bank,Age,Valid,{47.41},0.607750571492965,1.2883461105882894,0.07607612836025167,3,1.0,10.0,0.2352883843629847,0.0018859557740593333,0.012008497109013382,0.6077505714929653
32,-,-,roc,Logistic Regression,-0.2488076311605723,0.5154798761609908,0.0,0.0,0.0,1.0,1.0,1.0,Ricci,Race,Valid,{5.34},1.0,0.5154798761609908,-0.2488076311605723,0,1.0,10.0,0.0,0.0,0.0,1.0
33,rw,pr,roc,-,0.07607612836025167,1.2883461105882894,0.0,0.0,0.0,0.7579534273532306,0.7404761798989585,0.7579534273532306,Bank,Age,Valid,{357.89},0.576049176201306,1.2883461105882894,0.07607612836025167,3,1.0,12.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
34,-,pr,roc,-,0.07607612836025167,1.2883461105882894,0.0,0.0,0.0,0.7579534273532306,0.7404761798989585,0.7579534273532306,Bank,Age,Valid,{293.84},0.576049176201306,1.2883461105882894,0.07607612836025167,3,1.0,13.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
35,rw,-,-,Logistic Regression,0.014953460627751632,1.1579107245635352,0.2352883843629847,0.001885955774059332,0.012008497109013416,0.7724937137859408,0.7606347703266794,0.7724937137859408,Bank,Age,Valid,{0.8},0.607750571492965,1.2883461105882894,0.07607612836025167,3,1.0,21.0,0.2352883843629847,0.0018859557740593333,0.012008497109013382,0.6077505714929653
36,rw,-,eop,Logistic Regression,0.0020779208982068557,19.059210526315788,0.31116918768319385,0.003007751501765543,0.006015503003531085,0.7724937137859408,0.7606347703266794,0.7724937137859408,Bank,Age,Valid,{0.84},0.607750571492965,1.2883461105882894,0.07607612836025167,2,1.0,21.0,0.2352883843629847,0.0018859557740593333,0.012008497109013382,0.6077505714929653
37,-,-,eop,Logistic Regression,0.0020779208982068557,19.059210526315788,0.31116918768319385,0.003007751501765543,0.006015503003531085,0.7724937137859408,0.7606347703266794,0.7724937137859408,Bank,Age,Valid,{0.67},0.607750571492965,1.2883461105882894,0.07607612836025167,2,1.0,27.0,0.2352883843629847,0.0018859557740593333,0.012008497109013382,0.6077505714929653
38,rw,-,roc,Random Forest,-0.07785892356145327,0.7009597562714331,0.0,0.0,0.0,0.8357284987839929,0.8304088075916366,0.8357284987839929,Adult,Race,Valid,{42.27},0.7609105254819448,0.7009597562714331,-0.07785892356145327,3,2.0,1.0,0.11726572472135548,-0.045729456943690655,-0.044666425455788035,0.7789548876932747
39,rw,-,roc,Random Forest,-0.07529436066928319,0.8944854537559705,0.0,0.0,0.0,0.78,0.7813152804642165,0.78,German,Sex,Fail,{6.17},0.6747701418108151,0.8944854537559705,-0.07529436066928319,3,2.0,1.0,0.08929569783503156,-0.13136747919506767,-0.06622448979591831,0.6645628798503977
40,rw,-,-,Random Forest,-0.1020161132417442,0.5686271070660572,0.1171030796129225,-0.04377264209471474,-0.03809925827654825,0.8484558118965136,0.8437810147272898,0.8484558118965136,Adult,Race,Valid,{8.51},0.7792787987829903,0.629841682713473,-0.09825523584016566,3,2.0,2.0,0.11726572472135548,-0.045729456943690655,-0.044666425455788035,0.7789548876932747
41,rw,-,roc,Random Forest,0.07607612836025167,1.2883461105882894,0.0,0.0,0.0,0.7640756532196349,0.7445582806322429,0.7640756532196349,Bank,Age,Valid,{49.01},0.6439972018065324,1.2883461105882894,0.07607612836025167,3,3.0,1.0,0.236022462687124,-0.03800058952680373,-0.05354866845799982,0.6043417366946776
42,di,-,cpp,Random Forest,-0.07529436066928319,0.8944854537559705,0.0,0.0,0.0,0.7733333333333333,0.7701374095454914,0.7733333333333333,German,Sex,Fail,{0.57},0.6699392239364189,0.8944854537559705,-0.07529436066928319,3,3.0,5.0,0.08929569783503156,-0.13136747919506767,-0.06622448979591831,0.6645628798503977
43,di,mfc_fdr,roc,-,0.07607612836025167,1.2883461105882894,0.0,0.0,0.0,0.7349950803542145,0.7449597283235468,0.7349950803542145,Bank,Age,Valid,{119.58},0.5061980643877195,1.2883461105882894,0.07607612836025167,3,3.0,6.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
44,di,mfc_fdr,roc,-,-0.07529436066928319,0.8944854537559705,0.0,0.0,0.0,0.6,0.5544642857142857,0.6,German,Sex,Fail,{8.98},0.3017765310892941,0.8944854537559705,-0.07529436066928319,3,3.0,6.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
45,-,-,cpp,Logistic Regression,0.07607612836025167,1.2883461105882894,0.0,0.0,0.0,0.7724937137859408,0.7606347703266794,0.7724937137859408,Bank,Age,Valid,{0.86},0.607750571492965,1.2883461105882894,0.07607612836025167,3,3.0,7.0,0.2352883843629847,0.0018859557740593333,0.012008497109013382,0.6077505714929653
46,di,mfc_fdr,-,-,-0.002754664534999909,0.4432374541003672,0.3069769283916325,-0.004751501110292822,-0.007940013786700055,0.7349950803542145,0.7449597283235468,0.7349950803542145,Bank,Age,Valid,{153.08},0.5061980643877195,1.2883461105882894,0.07607612836025167,3,3.0,10.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
47,di,mfc_sr,-,-,-0.002754664534999909,0.4432374541003672,0.3069769283916325,-0.004751501110292822,-0.007940013786700055,0.7349950803542145,0.7449597283235468,0.7349950803542145,Bank,Age,Valid,{45.7},0.5061980643877195,1.2883461105882894,0.07607612836025167,3,3.0,10.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
48,rw,-,cpp,Logistic Regression,0.07607612836025167,1.2883461105882894,0.0,0.0,0.0,0.7724937137859408,0.7606347703266794,0.7724937137859408,Bank,Age,Valid,{0.97},0.607750571492965,1.2883461105882894,0.07607612836025167,3,3.0,10.0,0.2352883843629847,0.0018859557740593333,0.012008497109013382,0.6077505714929653
49,di,mfc_sr,roc,-,0.07607612836025167,1.2883461105882894,0.0,0.0,0.0,0.7349950803542145,0.7449597283235468,0.7349950803542145,Bank,Age,Valid,{119.98},0.5061980643877195,1.2883461105882894,0.07607612836025167,3,3.0,11.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
50,di,mfc_sr,roc,-,-0.07529436066928319,0.8944854537559705,0.0,0.0,0.0,0.6,0.5544642857142857,0.6,German,Sex,Fail,{9.09},0.3017765310892941,0.8944854537559705,-0.07529436066928319,3,3.0,11.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
51,-,-,roc,Random Forest,0.07607612836025167,1.2883461105882894,0.0,0.0,0.0,0.7545643380343282,0.7318301256517618,0.7545643380343282,Bank,Age,Valid,{50.24},0.6272644768461199,1.2883461105882894,0.07607612836025167,3,4.0,4.0,0.236022462687124,-0.03800058952680373,-0.05354866845799982,0.6043417366946776
52,di,mfc_fdr,roc,-,-0.10375174141186637,0.5926434152849247,0.0,0.0,0.0,0.8514260446606234,0.8443280012607762,0.8514260446606234,Adult,Race,Valid,{94.45},0.755168272257649,0.5926434152849247,-0.10375174141186637,3,4.0,6.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
53,-,-,cpp,Random Forest,-0.07529436066928319,0.8944854537559705,0.0,0.0,0.0,0.7666666666666667,0.7597212378927475,0.7666666666666667,German,Sex,Fail,{0.34},0.6651083060620228,0.8944854537559705,-0.07529436066928319,3,5.0,1.0,0.08929569783503156,-0.13136747919506767,-0.06622448979591831,0.6645628798503977
54,di,-,roc,Random Forest,-0.07529436066928319,0.8944854537559705,0.0,0.0,0.0,0.7633333333333333,0.7572321428571429,0.7633333333333333,German,Sex,Fail,{7.16},0.6567710768271778,0.8944854537559705,-0.07529436066928319,3,5.0,3.0,0.08929569783503156,-0.13136747919506767,-0.06622448979591831,0.6645628798503977
55,di,-,-,Naive Bayes,-0.3767885532591415,0.4836601307189543,0.0419269465126574,-0.1622222222222222,0.0,0.8450704225352113,0.8887685084868183,0.8450704225352113,Ricci,Race,Valid,{0.02},0.8720930232558141,0.5154798761609908,-0.2488076311605723,3,5.0,5.0,0.04866459506898185,-0.19444444444444428,-0.3333333333333329,0.9348006644518276
56,-,mfc_fdr,-,-,0.004093289778637543,1.004364602933994,0.0995836023651238,0.002488507987011335,-0.003500117453605789,0.5148568341437061,0.4277203180575632,0.5148568341437061,Compas,Sex,Fail,{1516.14},0.4821102812910133,0.8789515683506229,-0.07197474314287278,5,5.0,5.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
57,-,mfc_sr,-,-,0.004093289778637543,1.004364602933994,0.0995836023651238,0.002488507987011335,-0.003500117453605789,0.5148568341437061,0.4277203180575632,0.5148568341437061,Compas,Sex,Fail,{840.78},0.4821102812910133,0.8789515683506229,-0.07197474314287278,5,5.0,5.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
58,rw,mfc_fdr,-,-,0.004093289778637543,1.004364602933994,0.0995836023651238,0.002488507987011335,-0.003500117453605789,0.5148568341437061,0.4277203180575632,0.5148568341437061,Compas,Sex,Fail,{852.32},0.4821102812910133,0.8789515683506229,-0.07197474314287278,5,5.0,5.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
59,rw,mfc_sr,-,-,0.004093289778637543,1.004364602933994,0.0995836023651238,0.002488507987011335,-0.003500117453605789,0.5148568341437061,0.4277203180575632,0.5148568341437061,Compas,Sex,Fail,{532.47},0.4821102812910133,0.8789515683506229,-0.07197474314287278,5,5.0,5.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
60,rw,-,roc,Logistic Regression,-0.07197474314287278,0.8789515683506229,0.0,0.0,0.0,0.6634251755807672,0.6631610620224146,0.6634251755807672,Compas,Sex,Valid,{22.23},0.6563042197173707,0.8789515683506229,-0.07197474314287278,3,5.0,6.0,0.1953092920035432,-0.3205832942098192,-0.2127554615926711,0.6563042197173702
61,di,mfc_fdr,roc,-,-0.2488076311605723,0.5154798761609908,0.0,0.0,0.0,0.8309859154929577,0.8816901408450704,0.8309859154929577,Ricci,Race,Valid,{5.04},0.8604651162790697,0.5154798761609908,-0.2488076311605723,3,5.0,6.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
62,-,-,cpp,Logistic Regression,-0.07197474314287278,0.8789515683506229,0.0,0.0,0.0,0.6634251755807672,0.6631610620224146,0.6634251755807672,Compas,Sex,Valid,{0.83},0.6563042197173707,0.8789515683506229,-0.07197474314287278,3,5.0,7.0,0.1953092920035432,-0.3205832942098192,-0.2127554615926711,0.6563042197173702
63,di,mfc_fdr,-,-,-0.0911835142788099,0.5515558556317591,0.133682299538517,-0.04910368952220669,-0.060069549136666074,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{203.63},0.7514567867456534,0.629841682713473,-0.09825523584016566,2,5.0,10.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
64,di,mfc_sr,-,-,-0.0911835142788099,0.5515558556317591,0.133682299538517,-0.04910368952220669,-0.060069549136666074,0.84322252524508,0.8360917401484186,0.84322252524508,Adult,Race,Valid,{216.33},0.7514567867456534,0.629841682713473,-0.09825523584016566,2,5.0,10.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
65,rw,-,cpp,Logistic Regression,-0.07197474314287278,0.8789515683506229,0.0,0.0,0.0,0.6634251755807672,0.6631610620224146,0.6634251755807672,Compas,Sex,Valid,{0.97},0.6563042197173707,0.8789515683506229,-0.07197474314287278,3,5.0,10.0,0.1953092920035432,-0.3205832942098192,-0.2127554615926711,0.6563042197173702
66,-,-,roc,Logistic Regression,-0.07197474314287278,0.8789515683506229,0.0,0.0,0.0,0.6634251755807672,0.6631610620224146,0.6634251755807672,Compas,Sex,Valid,{22.63},0.6563042197173707,0.8789515683506229,-0.07197474314287278,3,5.0,10.0,0.1953092920035432,-0.3205832942098192,-0.2127554615926711,0.6563042197173702
67,-,-,cpp,Naive Bayes,-0.2488076311605723,0.5154798761609908,0.0,0.0,0.0,0.943661971830986,0.9444564824846516,0.943661971830986,Ricci,Race,Valid,{0.01},0.9348006644518272,0.5154798761609908,-0.2488076311605723,3,5.0,11.0,0.04866459506898185,-0.19444444444444428,-0.3333333333333329,0.9348006644518276
68,di,mfc_sr,roc,-,-0.2488076311605723,0.5154798761609908,0.0,0.0,0.0,0.8309859154929577,0.8816901408450704,0.8309859154929577,Ricci,Race,Valid,{6.41},0.8604651162790697,0.5154798761609908,-0.2488076311605723,3,5.0,11.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
69,di,-,roc,Naive Bayes,0.07607612836025167,1.2883461105882894,0.0,0.0,0.0,0.3508254072373456,0.791942808448841,0.3508254072373456,Bank,Age,Fail,{50.59},0.554207315109952,1.2883461105882894,0.07607612836025167,3,5.0,12.0,0.06030386597792596,0.1440906972264421,0.027474923680767614,0.6116285464028879
70,rw,-,cpp,Naive Bayes,-0.2488076311605723,0.5154798761609908,0.0,0.0,0.0,0.943661971830986,0.9444564824846516,0.943661971830986,Ricci,Race,Valid,{0.01},0.9348006644518272,0.5154798761609908,-0.2488076311605723,3,5.0,13.0,0.04866459506898185,-0.19444444444444428,-0.3333333333333329,0.9348006644518276
71,-,-,roc,Naive Bayes,0.07607612836025167,1.2883461105882894,0.0,0.0,0.0,0.44309609708101017,0.7917864285059187,0.44309609708101017,Bank,Age,Fail,{48.71},0.6116285464028871,1.2883461105882894,0.07607612836025167,3,5.0,13.0,0.06030386597792596,0.1440906972264421,0.027474923680767614,0.6116285464028879
72,-,-,roc,Naive Bayes,-0.2488076311605723,0.5154798761609908,0.0,0.0,0.0,0.943661971830986,0.9444564824846516,0.943661971830986,Ricci,Race,Valid,{5.66},0.9348006644518272,0.5154798761609908,-0.2488076311605723,3,5.0,13.0,0.04866459506898185,-0.19444444444444428,-0.3333333333333329,0.9348006644518276
73,rw,-,roc,Naive Bayes,0.07607612836025167,1.2883461105882894,0.0,0.0,0.0,0.44309609708101017,0.7917864285059187,0.44309609708101017,Bank,Age,Fail,{52.2},0.6116285464028871,1.2883461105882894,0.07607612836025167,3,5.0,14.0,0.06030386597792596,0.1440906972264421,0.027474923680767614,0.6116285464028879
74,rw,-,roc,Naive Bayes,-0.2488076311605723,0.5154798761609908,0.0,0.0,0.0,0.943661971830986,0.9444564824846516,0.943661971830986,Ricci,Race,Valid,{4.91},0.9348006644518272,0.5154798761609908,-0.2488076311605723,3,5.0,14.0,0.04866459506898185,-0.19444444444444428,-0.3333333333333329,0.9348006644518276
75,di,pr,roc,-,-0.07197474314287278,0.8789515683506229,0.0,0.0,0.0,0.36142625607779577,0.36549344513493376,0.36142625607779577,Compas,Sex,Fail,{135.74},0.36450265185042574,0.8789515683506229,-0.07197474314287278,3,5.0,14.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
76,-,-,eop,Random Forest,0.001317601503515764,6.122834645669291,0.2918916721100977,0.00457340581386383,0.00914681162772766,0.8492151227061685,0.8441948034188991,0.8492151227061685,Adult,Race,Valid,{2.49},0.7786860013965962,0.57839754763479,-0.11364181329185702,3,5.0,15.0,0.11726572472135548,-0.045729456943690655,-0.044666425455788035,0.7789548876932747
77,rw,pr,eop,-,0.0020779208982068557,19.059210526315788,0.31116918768319385,0.003007751501765543,0.006015503003531085,0.7579534273532306,0.7404761798989585,0.7579534273532306,Bank,Age,Valid,{295.7},0.576049176201306,1.2883461105882894,0.07607612836025167,3,5.0,50.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
78,-,pr,eop,-,0.0020779208982068557,19.059210526315788,0.31116918768319385,0.003007751501765543,0.006015503003531085,0.7579534273532306,0.7404761798989585,0.7579534273532306,Bank,Age,Valid,{318.63},0.576049176201306,1.2883461105882894,0.07607612836025167,3,5.0,51.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
79,-,-,cpp,Random Forest,-0.20585821154366865,0.34343869055010995,0.0,0.0,0.0,0.8472252929471591,0.8417601374313441,0.8472252929471591,Adult,Sex,Valid,{2.89},0.7714690066959301,0.34343869055010995,-0.20585821154366865,3,6.0,1.0,0.11692392488046607,-0.08271247215181926,-0.08204055444092516,0.779581028062683
80,-,-,cpp,Random Forest,-0.2141635793673411,0.7071887784921099,0.0,0.0,0.0,0.78,0.7774202693125443,0.78,German,Age,Fail,{0.33},0.6806919121084619,0.7071887784921099,-0.2141635793673411,3,6.0,1.0,0.09417291659814707,-0.06470571801080274,-0.04457627118644065,0.6663160355306218
81,rw,-,-,Random Forest,-0.10596984094195416,0.8813598519888991,0.09181831600672592,-0.11132673408346387,-0.0357142857142857,0.75,0.7429401993355482,0.75,German,Sex,Fail,{0.42},0.6323048153342683,0.8944854537559705,-0.07529436066928319,2,6.0,2.0,0.08929569783503156,-0.13136747919506767,-0.06622448979591831,0.6645628798503977
82,-,-,roc,Random Forest,-0.10143038185066687,0.5991666837708586,0.0,0.0,0.0,0.836170683174884,0.8311796143887641,0.836170683174884,Adult,Race,Valid,{32.15},0.7578751176200931,0.5991666837708586,-0.10143038185066687,3,6.0,4.0,0.11726572472135548,-0.045729456943690655,-0.044666425455788035,0.7789548876932747
83,-,-,roc,Random Forest,-0.2141635793673411,0.7071887784921099,0.0,0.0,0.0,0.7866666666666666,0.7845481628599802,0.7866666666666666,German,Age,Fail,{6.68},0.6914446002805049,0.7071887784921099,-0.2141635793673411,3,6.0,4.0,0.09417291659814707,-0.06470571801080274,-0.04457627118644065,0.6663160355306218
84,rw,-,cpp,Random Forest,-0.1933449947715357,0.3747488846330019,0.0,0.0,0.0,0.8436878178200309,0.8376852565010979,0.8436878178200309,Adult,Sex,Valid,{2.81},0.764423198383124,0.3747488846330019,-0.1933449947715357,3,7.0,2.0,0.11692392488046607,-0.08271247215181926,-0.08204055444092516,0.779581028062683
85,di,-,roc,Random Forest,-0.2488076311605723,0.5154798761609908,0.0,0.0,0.0,0.8450704225352113,0.8887685084868183,0.8450704225352113,Ricci,Race,Valid,{5.24},0.8720930232558141,0.5154798761609908,-0.2488076311605723,0,7.0,3.0,0.0,0.0,0.0,1.0
86,di,-,-,Random Forest,-0.13194642348247365,0.8427042636317309,0.10994936585159598,-0.06695380890296143,-0.054237288135593135,0.7566666666666667,0.744824355971897,0.7566666666666667,German,Age,Fail,{0.63},0.6608228143992521,0.7071887784921099,-0.2141635793673411,2,7.0,4.0,0.09417291659814707,-0.06470571801080274,-0.04457627118644065,0.6663160355306218
87,-,-,roc,Random Forest,-0.07529436066928319,0.8944854537559705,0.0,0.0,0.0,0.76,0.7519863403528741,0.76,German,Sex,Fail,{6.76},0.6543556178899799,0.8944854537559705,-0.07529436066928319,3,7.0,4.0,0.08929569783503156,-0.13136747919506767,-0.06622448979591831,0.6645628798503977
88,di,-,cpp,Random Forest,-0.2488076311605723,0.5154798761609908,0.0,0.0,0.0,0.8450704225352113,0.8887685084868183,0.8450704225352113,Ricci,Race,Valid,{0.23},0.8720930232558141,0.5154798761609908,-0.2488076311605723,0,7.0,5.0,0.0,0.0,0.0,1.0
89,di,-,cpp,Logistic Regression,-0.2488076311605723,0.5154798761609908,0.0,0.0,0.0,0.8450704225352113,0.8887685084868183,0.8450704225352113,Ricci,Race,Valid,{0.05},0.8720930232558141,0.5154798761609908,-0.2488076311605723,0,7.0,6.0,0.0,0.0,0.0,1.0
90,di,-,roc,Logistic Regression,-0.2488076311605723,0.5154798761609908,0.0,0.0,0.0,0.8450704225352113,0.8887685084868183,0.8450704225352113,Ricci,Race,Valid,{7.03},0.8720930232558141,0.5154798761609908,-0.2488076311605723,0,7.0,9.0,0.0,0.0,0.0,1.0
91,di,-,roc,Naive Bayes,-0.2488076311605723,0.5154798761609908,0.0,0.0,0.0,0.8450704225352113,0.8887685084868183,0.8450704225352113,Ricci,Race,Valid,{4.93},0.8720930232558141,0.5154798761609908,-0.2488076311605723,3,7.0,12.0,0.04866459506898185,-0.19444444444444428,-0.3333333333333329,0.9348006644518276
92,rw,pr,roc,-,-0.09829410929949434,0.6224810315399952,0.0,0.0,0.0,0.8392659739111209,0.8312218298281269,0.8392659739111209,Adult,Race,Valid,{153.75},0.7425618385796616,0.6224810315399952,-0.09829410929949434,3,7.0,12.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
93,di,-,cpp,Naive Bayes,-0.2488076311605723,0.5154798761609908,0.0,0.0,0.0,0.8450704225352113,0.8887685084868183,0.8450704225352113,Ricci,Race,Valid,{0.02},0.8720930232558141,0.5154798761609908,-0.2488076311605723,3,7.0,14.0,0.04866459506898185,-0.19444444444444428,-0.3333333333333329,0.9348006644518276
94,rw,-,roc,Naive Bayes,-0.09226286211659633,0.6491833944888122,0.0,0.0,0.0,0.8235684280344904,0.8373446278316456,0.8235684280344904,Adult,Race,Valid,{29.62},0.7967298097564973,0.6491833944888122,-0.09226286211659633,3,7.0,14.0,0.0942743222984947,-0.11429933521939972,-0.11029769442601862,0.806527198874652
95,rw,-,eop,Random Forest,0.0020779208982068557,19.059210526315788,0.31116918768319385,0.003007751501765543,0.006015503003531085,0.7602492620531321,0.7362024608916014,0.7602492620531321,Bank,Age,Valid,{4.26},0.615981240981241,1.2883461105882894,0.07607612836025167,3,7.0,19.0,0.236022462687124,-0.03800058952680373,-0.05354866845799982,0.6043417366946776
96,rw,-,roc,Random Forest,-0.19366271822526784,0.37398834713806745,0.0,0.0,0.0,0.8383816051293389,0.8327479762361314,0.8383816051293389,Adult,Sex,Valid,{32.56},0.7608778419794853,0.37398834713806745,-0.19366271822526784,3,8.0,1.0,0.11692392488046607,-0.08271247215181926,-0.08204055444092516,0.779581028062683
97,rw,-,roc,Random Forest,-0.07197474314287278,0.8789515683506229,0.0,0.0,0.0,0.6607239330091842,0.6600095764349836,0.6607239330091842,Compas,Sex,Valid,{25.35},0.6574881024771735,0.8789515683506229,-0.07197474314287278,3,8.0,1.0,0.23007071998199616,-0.188947186246864,-0.17113812544045104,0.650850669947339
98,rw,-,-,Random Forest,-0.16500427472214307,0.8107533910769733,0.08927799554899724,-0.10534550195567144,-0.04915254237288137,0.77,0.7664285714285715,0.77,German,Age,Fail,{0.4},0.6645628798503974,0.7071887784921099,-0.2141635793673411,3,8.0,2.0,0.09417291659814707,-0.06470571801080274,-0.04457627118644065,0.6663160355306218
99,rw,-,cpp,Random Forest,0.07607612836025167,1.2883461105882894,0.0,0.0,0.0,0.7646222805291353,0.7423663668049126,0.7646222805291353,Bank,Age,Valid,{3.83},0.6214293580546116,1.2883461105882894,0.07607612836025167,3,8.0,2.0,0.236022462687124,-0.03800058952680373,-0.05354866845799982,0.6043417366946776
100,rw,mfc_sr,roc,-,-0.08672060864297224,0.6703932685305573,0.0,0.0,0.0,0.8366128675657749,0.8290763665112012,0.8366128675657749,Adult,Race,Valid,{99.64},0.7259625354164474,0.6703932685305573,-0.08672060864297224,3,9.0,1.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
101,rw,mfc_sr,roc,-,-0.11345218800648305,0.8148148148148148,0.0,0.0,0.0,0.5164775796866559,0.43224384335894905,0.5164775796866559,Compas,Race,Fail,{510.27},0.483619335616969,0.8148148148148148,-0.11345218800648305,3,9.0,1.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
102,-,mfc_sr,roc,-,-0.11345218800648305,0.8148148148148148,0.0,0.0,0.0,0.5164775796866559,0.43224384335894905,0.5164775796866559,Compas,Race,Fail,{351.95},0.483619335616969,0.8148148148148148,-0.11345218800648305,3,9.0,2.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
103,-,mfc_fdr,roc,-,-0.11345218800648305,0.8148148148148148,0.0,0.0,0.0,0.5164775796866559,0.43224384335894905,0.5164775796866559,Compas,Race,Fail,{449.25},0.483619335616969,0.8148148148148148,-0.11345218800648305,3,9.0,3.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
104,di,-,-,Random Forest,-0.14645734352406525,0.8295468205313139,0.08938120025634537,-0.1600190923827158,-0.028911564625850424,0.79,0.7866422716627635,0.79,German,Sex,Fail,{0.58},0.6997818295153498,0.8944854537559705,-0.07529436066928319,1,9.0,4.0,0.08929569783503156,-0.13136747919506767,-0.06622448979591831,0.6645628798503977
105,rw,mfc_fdr,roc,-,-0.11345218800648305,0.8148148148148148,0.0,0.0,0.0,0.5164775796866559,0.43224384335894905,0.5164775796866559,Compas,Race,Fail,{406.14},0.483619335616969,0.8148148148148148,-0.11345218800648305,3,9.0,5.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
106,di,-,cpp,Logistic Regression,-0.11345218800648305,0.8148148148148148,0.0,0.0,0.0,0.6774716369529984,0.6771084835889937,0.6774716369529984,Compas,Race,Valid,{11.3},0.6713125896569615,0.8148148148148148,-0.11345218800648305,3,9.0,6.0,0.1953092920035432,-0.14790179953227825,-0.08772246272246262,0.6563042197173702
107,di,-,cpp,Logistic Regression,-0.07529436066928319,0.8944854537559705,0.0,0.0,0.0,0.7566666666666667,0.7509325396825397,0.7566666666666667,German,Sex,Fail,{0.21},0.70227520648278,0.8944854537559705,-0.07529436066928319,3,9.0,6.0,0.15306224750716746,-0.22012957725463067,-0.14115646258503392,0.6831852890758934
108,-,mfc_fdr,-,-,-0.3052464228934817,0.4352941176470588,0.058575818075488326,-0.12035087719298244,-0.16959064327485374,0.9154929577464788,0.9154929577464788,0.9154929577464788,Ricci,Race,Valid,{0.21},0.9115448504983388,0.5154798761609908,-0.2488076311605723,1,9.0,8.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
109,-,mfc_sr,-,-,-0.3052464228934817,0.4352941176470588,0.058575818075488326,-0.12035087719298244,-0.16959064327485374,0.9154929577464788,0.9154929577464788,0.9154929577464788,Ricci,Race,Valid,{0.1},0.9115448504983388,0.5154798761609908,-0.2488076311605723,1,9.0,8.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
110,rw,mfc_fdr,-,-,-0.3052464228934817,0.4352941176470588,0.058575818075488326,-0.12035087719298244,-0.16959064327485374,0.9154929577464788,0.9154929577464788,0.9154929577464788,Ricci,Race,Valid,{0.1},0.9115448504983388,0.5154798761609908,-0.2488076311605723,1,9.0,8.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
111,rw,mfc_sr,-,-,-0.3052464228934817,0.4352941176470588,0.058575818075488326,-0.12035087719298244,-0.16959064327485374,0.9154929577464788,0.9154929577464788,0.9154929577464788,Ricci,Race,Valid,{0.09},0.9115448504983388,0.5154798761609908,-0.2488076311605723,1,9.0,8.0,0.1317133019031189,0.02768584838728159,0.07236326358318751,0.7521652371824058
112,di,-,roc,Logistic Regression,-0.11345218800648305,0.8148148148148148,0.0,0.0,0.0,0.6774716369529984,0.6771084835889937,0.6774716369529984,Compas,Race,Valid,{32.91},0.6713125896569615,0.8148148148148148,-0.11345218800648305,3,9.0,9.0,0.1953092920035432,-0.14790179953227825,-0.08772246272246262,0.6563042197173702
